id,eng,afr,zul,xho,ssw,nbl,nso,tsn,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
oertb_data_4513,total variable cost,totale veranderlike koste,isamba sezindleko eziguquguqukayo,iindleko ezitshintshatshintshayo zizonke,tindleko letingagucuki tonkhe,iindleko ezipheleleko ezitjhugutjhugulukako,ditshenyegelomoka tša go fapana,tshenyegeloyotlhe e e farologanang,tefoyohle e fetofetohang,madelofulu ya varibuḽu,ntsengo hinkwawo wa nxavo wa leswi cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4514,total-revenue test,totale-inkomste-toets,ukuhlola ukwamukeleka kwamanani amabili,uvavanyo lwengeniso iphela,sivivinyo senkhokhelo yonkhe,ihlahlubo yerevenyu epheleleko,teko ya letsenomoka,teko ya lotsenolotlhe,teko ya lekeno-lohle,ndingofulu ya mbuelo/mbuelo,nkambelo wa ntsengo hinkwawo wa mali leyi hlengeletiweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4515,trade,handel,ezohwebo,urhwebo,kuhweba,ukurhwebelana,papatšo,kgwebisano,kgwebisano,mbambedzelano,nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4516,trade balance,handelsbalans,ibhalansi yezohwebo,ibhalansi yokurhweba,kusimama kwekuhweba,ibhalansi yokurhwebelana,tekanyetšo ya papatšo,tekano ya kgwebisano,masalla ya kgwebisano,mutengenedzo wa mbambedzelano,ndzingano wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4517,trade barriers,handelsversperrings,izithiyo zezohwebo,imiqobo yokurhweba,tintfo letivimba kuhweba,iinliyo zerhwebelano,dišitišapapatšo,maparego a kgwebisano,dithibelo tsa kgwebisano,zwitivela mbambedzelano,swirhalanganyi swa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4518,trade bloc,handelsblok,inhlangano yamazwe yezohwebo,umanyano lwazwe lorhwebo,ibhloki yekuhweba,isiphelisiinqabo sokurhwebelana,kgwerano ya papatšo,setlhopha sa kgwebisano,sehlopha Sa kgwebisano,buḽoko ya mbambedzelano,ntwanano wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4519,trade controls,handelskontroles,okokulawula ezohwebo,ulawulo lokurhweba,imitsetfo yekuhweba,ilawulorhwebelano,dilaolapapatšo,ditaolo tsa kgwebisano,taolo ya kgwebo,ndangambambedzelano,u lawula nxaviselano,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4520,trade creation,handelskepping,ukusungula ezohwebo,ukudalwa korhwebo,kusungulwa kwekuhweba,ituthukisorhwebelano,thlolapapatšo,tlhagiso ya kgwebisano,tlhomamiso ya Kgwebisano,ṱhuṱhuwedzambambedzelano,ku tumbuluxa nxaviselano,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4521,trade cycle,handelsiklus,umjikelezo wezohwebo,umjikelo worhwebo,umjikeleto wekuhweba,umzomberhwebelano,leboo la papatšo,tsheko ya kgwebisano,potoloho ya kgwebisano,tshitendeledzi tsha mbambedzelano,ndzhendzheleko wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4522,trade deficit,handelstekort,idefisithi yezohwebo,intsilelo yorhwebo,sikwelede sekuhweba,Itlhayelorhwebelano,tlhaelelo ya papatšo,difisiti ya kgwebisano,kgaello ya kgwebisano,phaḓambambadzelaseli,nkayivelo wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4523,trade diversion,handelsomleiding,uphambuko kwezohwebo,ukutshintshwa korhwebo,umehluko wekuhweba,iphambukisorhwebelano,phapantšho ya papatšo,phaposo ya kgwebisano,ho tjekiswa/thintshwa ha kgwebisano,khakhisambambedzelano,ku hambukisa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4524,trade surplus,handelsoorskot,okusele kwezohwebo,intsalela yorhwebo,insalela yekuhweba,isalela yerhwebelano,mašalela a papatšo,bontsi jwa kgwebisano,masalla a kgwebisano,sapuḽasi ya mbambedzelano,nsalo wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4525,trademark,handelsmerk,uphawuhwebo,uphawu lwentengiso,luphawu lwekuhweba,itshwayo lerhwebo,leswaokgwebo,letshwaokgwebo,letshwao la Kgwebisano,thireidimaka,mfungho wa nxaviso,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4526,tradeoff,kompromis,ukudela okunye kwezohwebo,isisulu,kulahlekelwa kwekuhweba,ukurhwebelana okuhlomulisako,sehlabelopapatšo,go lekanya,therisanokgwebo,ţhanzwazwanḓa,ku tixavisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4527,trading possibilities line,handelsmoontlikhedelyn,umugqa ongabakhona wezohwebo,umgca wezehlo zorhwebo,lilayini lematfuba ekuhweba,umuda okhombisa ikghonakalo yokurhweba,mothaladi wa dikgonagalo tša papatšo,mola wa dikgonagalo tsa kgwebisano,mola wa dikgonahalo tsa kgwebisano,mutaladzi wa khonadzeo dza mbambedzelano,ntila lowu kombaka ku endleka ka ku xavisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4528,traditional theory of the firm,tradisionele teorie van die firma,ithiyori yokuhlaziya ukusebenza kwefemu,ingcamango yesithethe yefemu,umcondvo wemihambo yefemu,itiyori yendabuko yefemu,teori ya setšo ya feme,tiori ya tlwaelo ya feme,monahano wa feme o tlwaelehileng,thyori ya feme,miehleketo ya ntolovelo ya feme,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4529,transactions demand,transaksievraag,inani lemali ebekelwa ukukhokhela izidingo,imfuneko yentengiselwano,sidzingo sekutsengiselana,isidingo samathransektjhini,nyako ya kgwebo,topo ya diteransekešene,tlhoko ya diphapanyetsano,tshelede ya u renga,nxavelano wo lava mali yo yi tirhisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4530,transactions demand for money,transaksievraag na geld,inani lemali ebekelwa ukukhokhela izidingo,imfuneko yentengiselwano ngemali,sidzingo sekutsengiselana semali,isidingo samathransektjhini wemali,nyako ya dikgwebo tša tšhelete,topo ya diteransekešene mabapi le madi,tlhoko ya diphapanyetsano tsa tjhelete,tshelede ya u renga,nxavelano wo lava mali yo yi tirhisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4531,transfer earnings,oordraginkomste,imali edluliswayo,inzuzo yokudlulisa,inkhokhelo leyendlulisiwe,imirholo edluliswako,meputsophetišetšo,tšhelete e e fetisiwang,moputso o fetiswang,mbuelo dza ṱhirantshifee,muholo wo hundzisiwa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4532,transfer payment,oordragbetaling,inkokhelo edluliswayo,intlawulo yokudlulisa,inkhokelo leyendluliswako,imali edluliswako,tefelophetišetšo,go fetisa tuelo,tefo e fetiswang,mbadelo ya ṱhirantshifee,hakelo yo hundzisiwa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4533,transitional economies,oorgangsekonomieë,iminotho esaguquka,uqoqosho lwentengiselwano,iminotfo yesikhashana,iminotho esatjhugulukako,diekonomi tše di fetogago,diikonomi tsa tshiamiso,moruo e nakong ya diphetoho,ikonomitshandulwa,tiikhonomi leti ta ha cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4534,transitivity utility,transitiwiteitsnut,ukusetshenziswa okungaguquka,uncedo oludlulayo,kusetjentiswa lokunekugucuka,ukusebenziseka okukhambelanako,tšhomišophetedi,tiriso ya tshiamo,kgotsofatso ya Moelelo o kekelang,yuthiḽithi ya ṱhiransithivi,mpfuno lowu cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4535,treasury bills,skatkiswissels,amabhili okushintshiniselana,iibhili zikanondyebo,imbadaliso yetemafa,amabhili womNyango wokuLawulwa kweeMali,melaokakanywa ya tša matlotlo,dibili tsa matlotlo,dibili tsa Banka ya Bohareng,biḽi dza thirezhari,mali leyi nga bangi ya le xikarhi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4536,tying contract,bindkontrak,inkontileka ebophayo,iikontrakti ezibophayo,inkontileka lebophako,isivumelwano esibophako,kontraka ya boipofo,konteraka e e tlamang,Tumellano e tlamellang,konṱiraka ya mbofho,kontiraka leyi bohaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4537,U-form of corporate organisation,E-vorm van korporatiewe organisasie,isimo sika-U senkampani,i-U-form yombutho wembumba,indlela yekubuyisandzawonye kwenhlangano yenkopolo,umhlobo ongu-U wehlangano yehlanganisela,foromo ya botee ya mekgahlo ya kgwebo,mokgwa wa K wa mokgatlho wa kgwebo,mokgwa wa U wa tlhophiso ya dikhamphani.,tshivhumbeotsha U tsha dzangano ḽa khophoreithi,malulamiselo ya bindzu ya U,unitary form,,eenheidsvorm,,isimo sokuhlangana,,ifomu edibanisayo,,,,womhlobo wobunye,,,,mokgwa o o kopaneng,,unitary form,,,,,
oertb_data_4538,unanticipated inflation,onverwagte inflasie,ukwehla kwamandla emali okungalindelwe,ukunyuka kwentengo okungalindelekenga,kwehla kwemandla emali lokungakabhekwa,ukukhuphuka kwentengo okungakalindelwa,infleišene ye e seng ya emelwa,infoleišene e e sa solofelwang,infleishene e sa lebellwang,inifuḽesheni i song lavhelelwaho,ku tlakuka ka mixavo loku nga languteriwangiki,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4539,underemployment,onderindiensneming,amathuba emisebenzi asezingeni eliphansi,ukuqesha kancinane,kucashwa ngalokungakapheleli,ukungasebenzi ngokwaneleko nanyana ngokupheleleko,thwalo ya fasana ya bašomedi,tiropotlana,kgiro e haellang,vhutholwagake,mpfumaleko wa mitirho ya nkarhi wo leha,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4540,undistributed corporate profits,onverdeelde maatskappywins,izinzuzo zezinhlangano ezingabiwanga,iingeniso zembumba ezingabiwanga,tinzuzo letingakabiwa tebhizinisi,iinzuzo ezihlanganisiweko ezingakahlukaniswa,dikholo tšeo di se go tša phatlalatšwa tša kgwebo,dipoelo tse di sa abiwang tsa setlamo,phaello ya dikhamphani e sa ajwang,mbuelo dza khophoreithi dzi songo avhiwaho,mimbuyelo ya bindzu leyi nga kanganyisiwangiki,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4541,unemployed,werkloses,ngaqashiwe,abangaqeshwanga,kungasebenti,ngasebenziko,bahlokamešomo,batlhokatiro,ba sa sebetseng,vhashayamishumo,lava nga tirhiki,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4542,unemployment,werkloosheid,ukuntuleka kwamathuba emisebenzi,intswela-ngqesho,kweswelakala kwemsebenti,ukungasebenzi,tlhokego ya mešomo,botlhokatiro,kgaello ya mesebetsi,vhushayamishumo,mpfumaleko wa mitirho,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4543,unemployment compensation,werkloosheidskompensasie,isinxephezelo sokungasebenzi,imbuyekezo yentswela-ngqesho,sincepheteliso sekweswelakala kwemsebenti,isililiso sokungasebenzi,phumulamegokgo go tlhokego ya mešomo,pusetso ya madi ya botlhokatiro,tlhapiso ya kgaello ya mesebetsi,ndifhelo ya vhushayamishumo,ndziriso wa ku pfumaleka ka mitirho,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4544,unemployment insurance,werkloosheidsversekering,umshuwalensi wokungasebenzi,i-Inshorensi yentswela-ngqesho,umshwalensi wekweswelakala kwemsebenti,itjhorensi yephiko lombuso yokubhadala abantu abaphelelwe msebenzi,inšorense go tlhokego ya mešomo,inšorense ya botlhokatiro,inshorense ya kgaello ya mesebetsi,ndindakhombo ya vhushayamishumo,ndzindzakhombo wa mpfumaleko wa ntirho,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4545,unemployment rate,werkloosheidskoers,izinga lokuntuleka kwemisebenzi,iqondo lentswela-ngqesho,lizinga lekweswelakala kwemsebenti,isilinganiso sabantu abangasebenziko,tekanyo ya tlhokego ya mešomo,kelo ya botlhokatiro,sekgahla sa kgaello ya mesebetsi,phimo ya vhushayamishumo,mpimo wa mpfumaleko wa mitirho,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4546,uniform goods,eenvormige goedere,izimpahla ezifanayo,iimpahla ezifanayo,imphahla lefananako,iimpahla ezifanako,diphahlo tša go swana,dithoto tse di siameng,thepa e sa ntlafatswang,zwibveledzwa zwi no fana,nhundzu leyi fanaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4547,uninsurable risk,onversekerbare risiko,ukulahleklwa okungenakuthengelwa mshwalensi,umngcipheko Ongenakuinshorwa,ingoti yekubabete kwemshwalensi,ingozi engafakwa etjhorensini,kotsi ya go se lefelwe ke inšorentshe,kgonagalo ya kotsi e e sa inšoregeng,kotsi e sa kgoneng ho nkelwa tshireletso ya inshorense,khovhakhombo i sa tsireledzei,ndzingo lowu ka rindzekiki,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4548,union shop,vakbondgebinde werkplek,isitolo senyonyana yabasebenzi,ishophu yombutho wabasebenzi,sitolo senyonyane yetisebenti,umsebenzi wesivumelwano sokuqatjha amalunga wenyonyana yabasebenzi,lefelo la mokgahlo wa bašomi,lebenkele la mokgatlho wa badiri,kopanelo ya Mokgatlo wa basebetsi,mufoleloni,vhengele ra yuniyoni,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4549,unit,eenheid,iyunithi,iyunithi,silinganiso,iyunithi,yuniti,yuniti,yuniti,yuniti,yuniti,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4550,unit costs,eenheidkoste,izindleko zokukodwa,iindleko ngeyunithi,tindleko tesilinganiso,iindleko zeyunithi,theko ya yuniti,ditshenyegelo tsa yuniti,tefo ya yuniti,tshinyalelo nga yuniti,nxavo wa yuniti,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4551,unit elastic demand,eenheidelastiesevraag,ukuguquguquka kwezidingo ngokweyunithi,imfuneko eguquka ngeyunithi,sidzingo lesigucukako sesilinganiso,itjhuguluko lenanipahla elilingana netjhuguluko lentengo,nyako ya yuniti ye e fetogago,topo ya yuniti ya taologo,tlhoko e sarolohang ya yuniti,tshanduko ya u tepa ha yuniti,ku cincacinca ka yuniti ya swilaveko,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4552,unit elasticity,eenheidselastisiteit,ukuguquguquka kweyunithi,ukuguquguquka kweyunithi,kugucuka kwesilinganiso,itjhuguluko lenanipahla elilingana netjhuguluko lentengo,tharamologo ya yuniti,taologo ya yuniti,ho saroloha ha yuniti,u tepa ha yuniti,ku cincacinca ka yuniti,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4553,unit labour cost,eenheidsarbeidskoste,izindleko zomsebenzi ngeyunithi yomkhiqizo,iindleko zomsebenzi ngokweyunithi,tindleko temsebenti wesilinganiso,Iindleko zomsebenzi iyunithi ngalinye,theko ya yuniti ya mošomo,tshenyegelo ya yuniti ya tiro,tefo ya yuniti ya basebetsi,yuniti ya tshinyalelo dza vhashumi,yuniti ya nxavo wa mutirhi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4554,unit of account,rekeneenheid,iyunithi ye-akhawunti,iyunithi yeakhawunti,silinganiso semabhuku etimali,iyunithi le-akhawundi,yuniti ya akhaonte,yuniti ya akhaonto,yuniti ya akhaonto,yuniti ya tshinyalelo,yuniti ya nkota,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4555,unit tax,eenheidsbelasting,intela yeyunithi,irhafu yeyunithi,umtselo wesilinganiso,umthelo wamayunithi,motšhelo wa yuniti,lekgetho la yuniti,lekgetho la yuniti,muthelo nga yuniti,xibalo xa yuniti,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4556,universal benefits,universele voordele,imihlomulo kawonkewonke,iinkxaso zabantu bonke,umhlomelo wawonkhewonkhe,iinzuzo zakawokewoke,dikhologohle,dithuso tsa botlhe,menyetla ya bohle,malamba a tshayamikano,mbuyelo wa mani na mani,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4557,unlimited,onbeperk,okungenamkhawulo,engenamda,lokunganamkhawulo,nganamkhawulo,tlhokabogomo,go tlhoka tekanyetso,ho senang tekanyo,tshayampimo,nkalampimo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4558,unlimited wants,onbeperkte behoeftes,izimfuno ezingenamkhawulo,imfuno ezingenamda,tidzingo letingenamkhawulo,iimfuno ezinganamkhawulo,dinyakwa tša go hloka bogomo,go batla go go senang tekanyetso,ditlhoko tse se nang meedi,sakha ḽi sa nyeṱhi,swilaveko swa nkalampimo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4559,unplanned changes in inventories,onbeplande veranderings in voorraadlyste,ushintsho olungahleliwe ohlwini lwezimpahla ezisesitokweni,iinguqu ezingacetywanga kuluhlu lweempahla,tingucuko letingakahlelwa eluhlwini,amatjhuguluko angakatlanywa wamarhelo wamabizo weempahla kanye neentengo,diphethogo tšeo di sego tša rulaganywa ka ga mananeo a diphahlo,diphetogo tse di sa rulaganngwang mo dilwaneng,diphetoho tse sa hlophiswang tsa palo ya phahlo,tshanduko dzi song lavhelelwaho dza tshiṱoko,ku cinca ka nxaxamelo wa nhundzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4560,unplanned investment,onbeplande investering,utshalomali olungahleliwe,utyalomali olungacetywanga,kusisa lokungakahlelwa,isisomali elingakatlanywa,peeletšo ye e sego ya beakanywa,peeletso e e sa rulaganngwang,letsete le sa hlophisetswang,vhubindudzi honehone,vuvekisi lebyi nga kunguhatiwangiki,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4561,Uruguay round,Uruguay-onderhandelingsronde,isivumelwano sase-Uruguay,isivumelwano se-Uruguay,situngeletane sase-Uruguay,isivumelwano sokurhwebelana se-Uruguay,tumelelano ya Uruguay,kgato ya Uruguay,round ya Uruguay,thendelano ya Uruguay,rhengu ra Uruguay,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4562,usury laws,woekerwette,imithetho yokubolekisa ngemali,imithetho yenzala,imitsetfo yekubolekisa,imithetho yokubizwa kwemalinzalo ephezulu ngemali ebolekisiweko,melao ya koketšo,melao ya kadimo ya madi,molao wa kadimo ya sekgahla se hodimo,milayo milangakhadzimiso,milawu ya ursury,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4563,util,util,iyunithi yokwaneliseka,iyunithi yokwaneliseka,kufikela,iyunithi ekhangelwayo ekuthengeni impahla,kagosafeleng,go fitlhela,util,u-ya-ho-ya,yuniti yo ehleketelela,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4564,utilities,nutsdienste,izisetshenziswa,amancedo,tisetjentiswa,iinsetjenziswa,ditirelo,ditiriso,ditshebeletso,yuthiḽithi,pipfuno,,,,,,,,,,,,,,,,,,,madzanga,,,
oertb_data_4565,utility,nutsdienste,ukusebenzisa,uncedo losetyenziso,sisetjentiswa,ukusebenziseka,kholo,tiriso,kgotsofatso,yuthiḽithi,mpfuno,,,,,,,,,,,,,,,,,,,dzanga,,,
oertb_data_4566,utility-maximizing rule,nutmaksimaliseerreël,umthetho wokwenyusa ukusetshenziswa,umthetho wokukhulisa uncedo losetyenziso,umtsetfo wekwenyusa kusetjentiswa,umthetho wokukhuphula ukusebenziseka,molao wa tšhomišo ye e phethagetšeng,molao o o oketsang tiriso,molawana wa kgodisokgolo ya kgotsofatso,mulayo wa u ṱhakhamedza yuthiḽithi,nawu wa ku magzimayiza mpfuno,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4567,value,waarde,inani,ixabiso,linani lemali,amandla,"bohlokwa, mohola",boleng,boleng,ndeme,nkoka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4568,value added,toegevoegde waarde,inali elengeziwe,ixabiso elongeziweyo,kwengetwa kwentsengo,isalela yomkhiqizo,theko ye e okeditšwego,boleng jo bo tsentsweng,tse kentsweng boleng,ndeme ya tshibveledzwa,ntsengo lowu engeteriweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4569,value-added tax,belasting op toegevoegde waarde,intela yesengezo empahleni,irhafu yesongezo sexabiso,umtselo wekwengetwa kwentsengo,umthelo ngokuzeleko,motšhelo wa tlaleletšo,lekgetho le le nang le boleng,lekgetho le ekeleditsweng boleng,muthelomuendangamaga,xibalo xa mixavo,,,,,,,,,,,,,,,,,Value added tax,,,,,
oertb_data_4570,value of money,waarde van geld,amandla emali,ixabiso lemali,linani lemali,amandla wemali,mohola wa tšhelete,boleng jwa madi,boleng ba tjhelete,"ndeme ya tshelede, mutengo",nkoka wa mali,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4571,variable cost,veranderlike koste,izindleko eziguqukayo,iindleko ezitshintshayo,tindleko letigucukako,iindleko ezitjhugutjhugulukako,theko ye e fetogago,tshenyegelo ya sefetogi,tefo e fetofetohang,tshinyalelo dza varebuḽu,nxavo lowu nga cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4572,variable costs,veranderlike koste,izindleko eziguqukayo,iindleko ezitshintshayo,tindeko letigucukako,iindleko ezitjhugutjhugulukako,ditheko tše di fetogago,ditshenyegelo tsa sefetogi,ditheko tse fetofetohang,tshinyalelo dza varebuḽu,mixavo leyi nga cincaka,,,,,,,,,,,,,,,,,,,dzi,,,
oertb_data_4573,variable factor,veranderlike faktor,into engunguqunguqu,ifektha etshintshayo,intfo lengagucuka,ifektha etjhugutjhugulukako,katišani ye e fetogago,ntlha ya sefetogi,ntlha e fetofetohang,fekhitha ya /tshivhumbi tsha varebuḽu,xivangelo lexi nga cincaka,,,,,,,,,,,,,,,,,,,zwi shumiswaho kha u bveledza,,,
oertb_data_4574,variable input,veranderlike inset,umkhiqizo oguqukayo,igalelo elitshintshayo,intfo lengenako lengagucuka,okufakiweko okutjhugutjhugulukako,kabelo ye e fetogago,sethusi sa sefetogi,tlhahiso e fetohang,nungo dza varebuḽu,xitirhisiwa lexi nga cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4575,variable resource,veranderlike hulpbron,insiza eguqukayo,ubutyebi obutshintshayo,umcebo longagucuka,umthombo otjhugutjhugulukako,mothopo wo o fetogago,sedirisiwa sa sefetogi,mohlodi o fetohang,tshiko tsha varebuḽu,xitirhisiwa lexi nga cincaka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4576,VAT,BTW,i-VAT,i-VAT,ivethi,i-VAT,VAT,VAT,VAT,VAT,,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4577,vault cash,kluiskontant,ukheshi osebhange,imali ekuvimba,imali yesisefo,ikamerosisefo lokubulunga imali eyikhetjhe,kheše ye e bolokilwego,bobolokelo jwa madi a seatleng,tjhelete e lewana,tshelede i re banngani,mali leyi nga xisefeni,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4578,velocity of circulation,omloopsnelheid,isivinini sokujikeleza,inani lokujikeleza kwemali,litubane leluhambo,ibelo lezombelezomali,lebelo la poyaboyo ya tšhelete,bolebelo jwa tikologo,lebelo la potoloho,vhutendeleki ha tshelede,rivilo ra ndzhendzheleko,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4579,velocity of circulation of money,omloopsnelheid van geld,isivinini sokujikeleza kwemali,inani lokujikeleza kwemali,litubane leluhambo lwemali,ibelo lezombelezomali,lebelo la poyaboyo ya tšhelete,bolebelo jwa tikologo ya madi,lebelo la potoloho ya tjhelete,vhutendeleki ha tshelede,rivilo ra ndzhendzheleko wa mali,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4580,vent for surplus,oorloopontwikkeling,ukuvulela okusele,umtyhi wentsalela,kuvetela insalela,ukukhupha okuseleko okungakasetjenziswa,sekgoba sa mašalela,go neela masaledi,ho hema ha masalla,vhuvhambadzaseli vhukuḓedzi,mbhovo wa nsalo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4581,vertical equity,opwaartse billikheid,umgomo wokukhokhisa kakhulu abahola kahle,isabelo senkampani esithe nkqo,kulinganisa ngekuya etulu,ukutheliswa okweyame emrholweni,tekatekanothwii,tekatekano e e tsepameng,leruo le tsepameng,vhuunḓi nga vha nṱha,ndzingano wo yima,,,,,,,,,,,,,,,,,equity,,,,,
oertb_data_4582,vertical integration,vertikale integrasie,ukuhlanganiswa kwezigaba zokukhiqiza,ungenelelo oluthe nkqo,kuhlanganiswa lokuya etulu,ukuhlangana kwalokho okukhambelanako,kopanyothwii,tshwaragano e e tsepameng,kopanyo e tsepameng,țhanganyelovanḓa,ku hlanganisiwa ko yima,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4583,vertical intercept,vertikale afsnit,iphoyinti lomugqa oqonde mpo emdwebeni oyigrafu,ukuintaseptha okuvethikhali,kuvimbela lokuya etulu,ubeqelo bokukhambelanako,kopano tseleng thwii,kgaoletso e e tsepameng,kgaoletso e tsepameng,thanganyoni ya nzimo/dzi tsaho,yinhla ya nhlangano,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4584,vertical merger,vertikale samesmelting,ukuhlangana kwamafemu emboni eyodwa,umanyano oluthe nkqo,kuhlangana kwemafemu emboni yinye,ukuhlangana kwamafemu wemboni eyodwa,kopantšhothwii,kopanyo e e tsepameng,kopano e tsepameng,muṱanganelanovanḓa,nkatsano wo yima,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4585,vertical restraints,vertikale beperkings,izihibe ezimiu mpo,imiqobo ebekwa yifemu,tihibe letime tacondza,imikhawulo ebekwa yifemu kwenye,dithibelothwii,ditaolo tse di tsepameng,thibelo e tsepameng,zwikaṱudzi ha ṱhaledzano,swipimelo swo yima,,,,,,,,,,,,,,,,,,,,,,
oertb_data_4586,very long run,baie lang termyn,isikhathi eside kakhulu,ixesha leshishini elinokuba neenguquko,sikhatsi lesidze kakhulu,isikhathi eside khulu,lebaka le leteleletelele,motabogo o moleele thata,nako e telele haholo,tshifhinga tshilangwangathekhinoḽodzhi,nkarhi lowo leha,,,,,,,,,,,,,,,,,,,,,,
